,ID(n),count(s),n.I_CODE,n.N_Name,Weight,tf_idf_sum
511,3337,2,"['GARD:0003426', 'OMIM:609579']","['MCGILLIVRAY SYNDROME', 'FAMILIAL SCAPHOCEPHALY SYNDROME, MCGILLIVRAY TYPE']",8.4e-06,6.8906618713043155e-09
512,3339,42,"['GARD:0003427', 'OMIM:236700', 'ORPHA:2473', 'ORPHANET:2473', 'UMLS:C0948368']","['MCKUSICK KAUFMAN SYNDROME', 'KAUFMAN MCKUSICK SYNDROME', 'MKKS', 'HYDROMETROCOLPOS SYNDROME', 'HYDROMETROCOLPOS, POSTAXIAL POLYDACTYLY, AND CONGENITAL HEART MALFORMATION', 'HMCS']",9.13e-05,9.259641296196627e-07
513,3345,22,"['GARD:0003432', 'ORPHA:3097', 'ORPHANET:3097', 'UMLS:C2931752']","['MEACHAM WINN CULLER SYNDROME', 'DOUBLE VAGINA, CARDIAC, PULMONARY, AND OTHER GENITAL MALFORMATIONS WITH 46,XY KARYOTYPE']",5.520000000000001e-05,2.0082917860497625e-07
514,3349,88,"['GARD:0003436', 'OMIM:249000', 'ORPHA:564', 'ORPHANET:564', 'UMLS:C0265215']","['MECKEL SYNDROME', 'MECKEL GRUBER SYNDROME', 'GRUBER SYNDROME', 'DYSENCEPHALIA SPLACHNOCYSTICA', 'MKS']",0.00019041599999999997,2.8722245647239853e-06
515,3359,28,"['GARD:0003442', 'ORPHA:2241', 'ORPHANET:2241', 'UMLS:C1608393', 'OMIM:155310']","['MEGACYSTIS MICROCOLON INTESTINAL HYPOPERISTALSIS SYNDROME', 'MMIH SYNDROME', 'BERDON SYNDROME', 'MMIHS', 'MEGACYSTIS-MICROCOLON-INTESTINAL HYPOPERISTALSIS-HYDRONEPHROSIS SYNDROME']",6.94e-05,4.0090284149332234e-07
516,3361,36,"['GARD:0003443', 'OMIM:155310', 'ORPHA:2604', 'ORPHANET:2604']","['MEGADUODENUM AND/OR MEGACYSTIS', 'PSEUDOOBSTRUCTION IDIOPATHIC INTESTINAL', 'VISCERAL MYOPATHY FAMILIAL']",7.52e-05,6.122824077980647e-07
517,3366,11,"['GARD:0003445', 'OMIM:604004', 'ORPHA:2478', 'ORPHANET:2478', 'UMLS:C1858854']","['MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS', 'MLC', 'VACUOLATING MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS', 'LVM', 'MEGALENCEPHALY-CYSTIC LEUKODYSTROPHY', 'LEUKOENCEPHALOPATHY WITH SWELLING AND CYSTS']",2.95e-05,1.1068628420821343e-07
518,3374,15,"['GARD:0003451', 'OMIM:248190', 'UMLS:C2931121']","['MEIER BLUMBERG IMAHORN SYNDROME', 'IDIOPATHIC HYPERCALCIURIA WITH BILATERAL MACULAR COLOBOMATA']",4.4200000000000004e-05,1.3495274779624637e-07
519,3399,14,"['GARD:0003505', 'ORPHA:404473', 'ORPHANET:404473', 'OMIM:615075']","['SEVERE INTELLECTUAL DISABILITY-PROGRESSIVE SPASTIC DIPLEGIA SYNDROME', 'INTELLECTUAL DISABILITY, AUTOSOMAL DOMINANT 19', 'CTNNB1-RELATED INTELLECTUAL DISABILITY', 'CTNNB1 SYNDROME']",3.32e-05,1.7424144679694589e-07
520,3401,28,"['GARD:0003506', 'OMIM:300055', 'ORPHA:3077', 'ORPHANET:3077']","['PPM-X SYNDROME', 'INTELLECTUAL DEFICIT, X-LINKED - PSYCHOSIS - MACROORCHIDISM', 'MENTAL RETARDATION PSYCHOSIS MACROORCHIDISM', 'MENTAL RETARDATION, X-LINKED, SYNDROMIC 13', 'MRXS13', 'MENTAL RETARDATION WITH PSYCHOSIS, PYRAMIDAL SIGNS, AND MACROORCHIDISM']",5.4600000000000006e-05,4.149995551193867e-07
521,3409,70,"['GARD:0003521', 'OMIM:309580', 'ORPHA:93974', 'ORPHANET:93974']","['MENTAL RETARDATION SMITH FINEMAN MYERS TYPE', 'SMITH FINEMAN MYERS SYNDROME', 'SFMS']",0.00012828200000000002,2.116004815262391e-06
522,3416,12,"['GARD:0003531', 'OMIM:300615', 'ORPHA:3057', 'ORPHANET:3057']","['MONOAMINE OXIDASE A DEFICIENCY', 'BRUNNER SYNDROME']",2.8199999999999998e-05,8.890122922513582e-08
523,3420,1,"['GARD:0003542', 'ORPHA:777', 'ORPHANET:777']","['X-LINKED NON-SPECIFIC INTELLECTUAL DISABILITY', 'X-LINKED NON-SYNDROMIC INTELLECTUAL DISABILITY']",6.76e-06,4.356753279932906e-09
524,3422,9,"['GARD:0003547', 'OMIM:256370', 'UMLS:C0268747']","['DIFFUSE MESANGIAL SCLEROSIS', 'FAMILIAL MESANGIAL SCLEROSIS', 'MESANGIAL SCLEROSIS, DIFFUSE', 'DIFFUSE ISOLATED MESANGIAL SCLEROSIS', 'ISOLATED DIFFUSE MESANGIAL SCLEROSIS', 'NEPHROTIC SYNDROME, EARLY ONSET WITH DIFFUSE MESANGIAL SCLEROSIS', 'DMS']",2.33e-05,6.543955180611966e-08
525,3428,23,"['GARD:0003553', 'OMIM:249700', 'ORPHA:2632', 'ORPHANET:2632', 'UMLS:C0432230']","['LANGER MESOMELIC DYSPLASIA', 'DYSCHONDROSTEOSIS, HOMOZYGOUS', 'MESOMELIC DWARFISM OF THE HYPOPLASTIC ULNA, FIBULA AND MANDIBLE TYPE']",5.6000000000000006e-05,2.5490866600702463e-07
526,3438,2,"['GARD:0003559', 'OMIM:309630', 'ORPHA:2498', 'ORPHANET:2498', 'UMLS:C1839728']",METACARPALS 4 AND 5 FUSION,1.04e-05,3.868415076079285e-09
527,3440,11,"['GARD:0003560', 'OMIM:156250', 'ORPHA:2499', 'ORPHANET:2499', 'UMLS:C0410530']","['METACHONDROMATOSIS', 'METCDS']",3.12e-05,8.852148144438709e-08
528,3445,20,"['GARD:0003563', 'OMIM:250400', 'ORPHA:2501', 'ORPHANET:2501']","['METAPHYSEAL CHONDRODYSPLASIA SPAHR TYPE', 'SPAHR TYPE METAPHYSEAL CHONDRODYSPLASIA', 'MCDS']",5e-05,2.2889800652312407e-07
529,3451,15,"['GARD:0003568', 'OMIM:156510', 'ORPHA:2504', 'ORPHANET:2504', 'UMLS:C1834969']",METAPHYSEAL DYSPLASIA MAXILLARY HYPOPLASIA BRACHYDACTYLY,3.71e-05,1.1411808931360232e-07
530,3455,27,"['GARD:0003571', 'OMIM:156530', 'UMLS:C0265281']","['METATROPIC DYSPLASIA', 'METATROPIC DWARFISM', 'METATROPIC DYSPLASIA, NONLETHAL DOMINANT']",7.269999999999999e-05,3.467835425254272e-07
531,3461,19,"['GARD:0003577', 'ORPHA:2170', 'ORPHANET:2170', 'OMIM:250940']","['METHYLCOBALAMIN DEFICIENCY CBL G TYPE', 'HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA, CBLG COMPLEMENTATION TYPE', 'CBLG', 'METHIONINE SYNTHASE DEFICIENCY']",5.0600000000000003e-05,3.2282789317288527e-07
532,3465,30,"['GARD:0003582', 'OMIM:277410', 'ORPHA:79283', 'ORPHANET:79283']","['METHYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA TYPE CBLD', 'HOMOCYSTINURIA, CBLD TYPE, VARIANT 1, INCLUDED', 'METHYLMALONIC ACIDURIA, CBLD TYPE, VARIANT 2, INCLUDED', 'METHYLMALONIC ACIDURIA, CBLH TYPE, FORMERLY', 'METHYLMALONIC ACIDEMIA, CBLH TYPE, FORMERLY', 'CBLD DEFECT', 'COBALAMIN D DEFECT', 'COMBINED DEFECT IN ADENOSYLCOBALAMIN AND METHYLCOBALAMIN SYNTHESIS, TYPE CBLD', 'METHYLMALONIC ACIDURIA WITH HOMOCYSTINURIA, TYPE CBLD', 'METHYLMALONIC ACIDEMIA AND HOMOCYSTINURIA, CBLD TYPE', 'MEHTYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA CBI D', 'METHYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA, TYPE CBLD']",7.64e-05,6.342002741783547e-07
533,3467,35,"['GARD:0003584', 'OMIM:277380', 'ORPHA:79284', 'ORPHANET:79284']","['METHYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA TYPE CBLF', 'COMBINED DEFECT IN ADENOSYLCOBALAMIN AND METHYLCOBALAMIN SYNTHESIS, TYPE CBLF', 'METHYLMALONIC ACIDURIA WITH HOMOCYSTINURIA, TYPE CBLF']",8.57e-05,7.424811817029987e-07
534,3469,24,"['GARD:0003586', 'OMIM:251000', 'UMLS:C2931536']","['METHYLMALONYL-COENZYME A MUTASE DEFICIENCY', 'MCM DEFICIENCY', 'VITAMIN B12-UNRESPONSIVE METHYLMALONIC ACIDEMIA', 'METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-COA MUTASE DEFICIENCY', 'METHYLMALONIC ACIDURIA, MUT TYPE']",6.37e-05,3.8153573381957234e-07
535,3471,42,"['GARD:0003588', 'OMIM:610377', 'ORPHA:29', 'ORPHANET:29']","['MEVALONIC ACIDURIA', 'COMPLETE MEVALONATE KINASE DEFICIENCY', 'MEVALONICACIDURIA', 'MVA']",8.590000000000001e-05,1.1404229899298353e-06
536,3473,53,"['GARD:0003589', 'OMIM:156610', 'ORPHA:2505', 'ORPHANET:2505', 'UMLS:C0473586']","['CIRCUMFERENTIAL SKIN CREASES KUNZE TYPE', '(CSC-KT)', 'MICHELIN TIRE BABY SYNDROME']",0.000102069,1.4461971478681865e-06
537,3483,6,"['GARD:0003605', 'OMIM:156580', 'UMLS:C0220693', 'ORPHA:2514', 'ORPHANET:2514']","['MICROCEPHALY AUTOSOMAL DOMINANT', 'MICROCEPHALY WITH AUTOSOMAL DOMINANT INHERITANCE', 'AUTOSOMAL DOMINANT MICROCEPHALY', 'AUTOSOMAL DOMINANT PRIMARY MICROCEPHALY']",2.46e-05,3.932001423814386e-08
538,3497,41,"['GARD:0003622', 'OMIM:152950']","['LYMPHEDEMA,  MICROCEPHALY AND CHORIORETINOPATHY SYNDROME', 'MICROCEPHALY LYMPHEDEMA CHORIORETINAL DYSPLASIA', 'CHORIORETINAL DYSPLASIA-MICROCEPHALY-MENTAL RETARDATION SYNDROME']",8.27e-05,8.316870649299372e-07
539,3519,17,"['GARD:0003643', 'OMIM:164745', 'ORPHA:93328', 'ORPHANET:93328', 'UMLS:C2750355']","['OMODYSPLASIA 2', 'OMOD2', 'OMODYSPLASIA, AUTOSOMAL DOMINANT']",3.43e-05,1.4058476209079174e-07
540,3523,74,"['GARD:0003645', 'OMIM:607932', 'ORPHA:139471', 'ORPHANET:139471', 'UMLS:C1864689']","['MICROPHTHALMIA SYNDROMIC 6', 'MCOPS6', 'MICROPHTHALMIA AND PITUITARY ANOMALIES', 'MICROPHTHALMIA WITH BRAIN AND DIGIT DEVELOPMENTAL ANOMALIES', 'ANOPHTHALMIA CLINICAL WITH MICROGNATHIA MALFORMED EARS DIGITAL ANOMALIES AND ABNORMAL EXTERNAL GENITALIA', 'SYNDROMIC MICROPHTHALMIA TYPE 6', 'OROFACIAL CLEFT 11']",0.000152048,2.710212305454383e-06
541,3535,87,"['GARD:0003659', 'OMIM:309801', 'ORPHA:2556', 'ORPHANET:2556', 'UMLS:C0796070']","['MICROPHTHALMIA WITH LINEAR SKIN DEFECTS SYNDROME', 'MCOPS7', 'MLS SYNDROME', 'MICROPHTHALMIA WITH LINEAR SKIN DEFECTS', 'MICROPHTHALMIA DERMAL APLASIA AND SCLEROCORNEA SYNDROME', 'MIDAS SYNDROME', 'SYNDROMIC MICROPHTHALMIA TYPE 7', 'MICROPTHALMIA SYNDROMIC 7', 'LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 1', 'MICROPHTHALMIA-DERMAL APLASIA-SCLEROCORNEA SYNDROME']",0.000192323,3.545126520628403e-06
542,3541,18,"['GARD:0003669', 'OMIM:247200', 'ORPHA:531', 'ORPHANET:531']","['MILLER-DIEKER SYNDROME', 'MILLER-DIEKER LISSENCEPHALY SYNDROME', 'MDLS']",3.9e-05,1.9089154535205564e-07
543,3545,35,"['GARD:0003671', 'OMIM:256000']","['MITOCHONDRIAL DNA-ASSOCIATED LEIGH SYNDROME', 'MILS', 'LEIGH DISEASE, MATERNALLY INHERITED', 'SUBACUTE NECROTIZING ENCEPHALOMYELOPATHY MATERNALLY INHERITED', 'MATERNALLY INHERITED LEIGH SYNDROME']",7.190000000000001e-05,8.723249486276653e-07
544,3547,12,"['GARD:0003672', 'OMIM:235700', 'ORPHA:90031', 'ORPHANET:90031', 'UMLS:C0472792']","['NONSPHEROCYTIC HEMOLYTIC ANEMIA DUE TO HEXOKINASE DEFICIENCY', 'HEXOKINASE DEFICIENCY HEMOLYTIC ANEMIA']",3.4200000000000005e-05,1.0087423252903432e-07
545,3551,45,"['GARD:0003681', 'OMIM:612073', 'ORPHA:1933', 'ORPHANET:1933', 'UMLS:C2749864']","['MITOCHONDRIAL DNA DEPLETION SYNDROME, ENCEPHALOMYOPATHIC FORM WITH METHYLMALONIC ACIDURIA', 'MITOCHONDRIAL ENCEPHALOMYOPATHY AMINOACIDOPATHY', 'MITOCHONDRIAL DNA DEPLETION SYNDROME, ENCEPHALOMYOPATHIC FORM WITH METHYLMALONIC ACIDURIA, AUTOSOMAL RECESSIVE', 'BOOTH-HAWORTH-DILLING SYNDROME', 'MTDNA DEPLETION SYNDROME, ENCEPHALOMYOPATHIC FORM WITH METHYLMALONIC ACIDURIA', 'MITOCHONDRIAL DNA DEPLETION SYNDROME-5', 'SUCLA2-RELATED MITOCHONDRIAL DNA DEPLETION SYNDROME, ENCEPHALOMYOPATHIC FORM WITH METHYLMALONIC ACIDURIA']",9.719999999999999e-05,1.3918810337029176e-06
546,3553,23,"['GARD:0003682', 'OMIM:251950', 'ORPHA:2597', 'ORPHANET:2597', 'UMLS:C1855033']","['MITOCHONDRIAL MYOPATHY WITH LACTIC ACIDOSIS', 'METABOLIC MYOPATHY ASSOCIATED WITH CHRONIC LACTIC ACIDEMIA, GROWTH FAILURE, AND NERVE DEAFNESS']",5.08e-05,2.9681917473276715e-07
547,3555,24,"['GARD:0003684', 'OMIM:609015', 'ORPHA:746', 'ORPHANET:746', 'UMLS:C0342786']","['MITOCHONDRIAL TRIFUNCTIONAL PROTEIN DEFICIENCY', 'TFP DEFICIENCY']",5.3400000000000004e-05,3.5833345954713273e-07
548,3563,6,"['GARD:0003690', 'UMLS:C2931505', 'ORPHA:1879', 'ORPHANET:1879']","['MELORHEOSTOSIS WITH OSTEOPOIKILOSIS', 'MIXED SCLEROSING BONE DYSTROPHY', 'MSBD SYNDROME']",2e-05,2.297243410155037e-08
549,3565,17,"['GARD:0003692', 'OMIM:610125', 'ORPHA:178364', 'ORPHANET:178364', 'UMLS:C1864690']","['MICROPHTHALMIA SYNDROMIC 5', 'MCOPS5', 'SYNDROMIC MICROPHTHALMIA TYPE 5', 'OTX2-RELATED EYE DISORDERS']",3.9399999999999995e-05,2.38839009445932e-07
550,3573,49,"['GARD:0003699', 'OMIM:229850', 'ORPHA:2059', 'ORPHANET:2059', 'UMLS:C0220730']","['FRYNS SYNDROME', 'MOERMAN VAN DEN BERGHE FRYNS SYNDROME', 'FRNS', 'DIAPHRAGMATIC HERNIA, ABNORMAL FACE, AND DISTAL LIMB ANOMALIES']",9.209999999999999e-05,1.0149171469680678e-06
551,3579,41,"['GARD:0003705', 'OMIM:252150', 'ORPHA:99732', 'ORPHANET:99732', 'UMLS:C0268119']","['MOLYBDENUM COFACTOR DEFICIENCY', 'MOCOD', 'COMBINED DEFICIENCY OF SULFITE OXIDASE, XANTHINE DEHYDROGENASE, AND ALDEHYDE OXIDASE']",0.000112057,9.474596657561704e-07
552,3597,27,"['GARD:0003746', 'ORPHA:1617', 'ORPHANET:1617', 'UMLS:C2931816']","['CHROMOSOME 2Q24 MICRODELETION SYNDROME', '2Q24 MICRODELETION SYNDROME', 'DELETION 2Q24', 'MONOSOMY 2Q24', '2Q24 DELETION']",6.08e-05,4.222332394419702e-07
553,3603,29,"['GARD:0003764', 'OMIM:612863', 'ORPHA:251056', 'ORPHANET:251056', 'UMLS:C2931620']","['CHROMOSOME 6Q25 MICRODELETION SYNDROME', '6Q25 MICRODELETION SYNDROME', 'DELETION 6Q25', 'MONOSOMY 6Q25']",5.379999999999999e-05,5.26627322351094e-07
554,3617,38,"['GARD:0003785', 'OMIM:253000', 'UMLS:C0086651', 'ORPHA:309297', 'ORPHANET:309297']","['MUCOPOLYSACCHARIDOSIS TYPE IVA', 'MPS IVA', 'MPS 4A', 'MORQUIO A DISEASE', 'GALACTOSAMINE-6-SULFATASE DEFICIENCY', 'GALNS DEFICIENCY', 'MORQUIO SYNDROME A', 'MORQUIO DISEASE TYPE A', 'MPS4A', 'MPSIVA', 'MUCOPOLYSACCHARIDOSIS TYPE 4A', 'N-ACETYLGALACTOSAMINE-6-SULFATE SULFATASE DEFICIENCY']",9.32e-05,6.727402157494535e-07
555,3619,38,"['GARD:0003786', 'OMIM:253010', 'UMLS:C0086652']","['MORQUIO SYNDROME B', 'MUCOPOLYSACCHARIDOSIS TYPE IVB', 'MPS IVB', 'MPS 4B']",9.470000000000001e-05,6.832056860545168e-07
556,3632,28,"['GARD:0003806', 'OMIM:252600', 'ORPHA:577', 'ORPHANET:577', 'UMLS:C0033788']","['MUCOLIPIDOSIS III ALPHA/BETA', 'ML3', 'ML 3 A', 'PSEUDO-HURLER POLYDYSTROPHY', 'MUCOLIPIDOSIS TYPE 3A']",6.979999999999999e-05,3.8989159556195376e-07
557,3640,40,"['GARD:0003829', 'OMIM:131100', 'ORPHA:652', 'ORPHANET:652']","['MULTIPLE ENDOCRINE NEOPLASIA TYPE 1', 'ENDOCRINE ADENOMATOSIS MULTIPLE', 'MEN 1', 'WERMER SYNDROME', 'MEN1']",0.000126643,6.307959995997797e-07
558,3646,26,"['GARD:0003834', 'OMIM:253290', 'ORPHA:33108', 'ORPHANET:33108', 'UMLS:C1854678']","['MULTIPLE PTERYGIUM SYNDROME LETHAL TYPE', 'PTERYGIUM SYNDROME MULTIPLE LETHAL TYPE', 'LETHAL MULTIPLE PTERYGIUM SYNDROME', 'LMPS']",5.68e-05,3.3897099120398143e-07
559,3648,49,"['GARD:0003836', 'OMIM:186500', 'ORPHA:3237', 'ORPHANET:3237', 'UMLS:C0342282']","['MULTIPLE SYNOSTOSES SYNDROME 1', 'SYNOSTOSES MULTIPLE WITH BRACHYDACTYLY', 'SYMPHALANGISM BRACHYDACTYLY SYNDROME', 'WL SYNDROME', 'DEAFNESS-SYMPHALANGISM SYNDROME OF HERRMANN', 'FACIOAUDIOSYMPHALANGISM SYNDROME', 'SYNS1']",0.000113517,9.379976349127511e-07
560,3653,61,"['GARD:0003843', 'OMIM:607855', 'ORPHA:258', 'ORPHANET:258', 'UMLS:C1263858']","['CONGENITAL MUSCULAR DYSTROPHY TYPE 1A', 'MEROSIN-NEGATIVE CONGENITAL MUSCULAR DYSTROPHY', 'MEROSIN-DEFICIENT CONGENITAL MUSCULAR DYSTROPHY', 'MUSCULAR DYSTROPHY, CONGENITAL, MEROSIN-DEFICIENT', 'MDC1A', 'LAMININ ALPHA-2 DEFICIENCY', 'LAMA2-RELATED MUSCULAR DYSTROPHY']",0.00014561200000000001,1.7786550275797371e-06
561,3655,26,"['GARD:0003844', 'OMIM:254110', 'ORPHA:1878', 'ORPHANET:1878', 'UMLS:C0270968']","['LIMB-GIRDLE MUSCULAR DYSTROPHY TYPE 2H', 'MUSCULAR DYSTROPHY LIMB-GIRDLE TYPE 2H', 'MUSCULAR DYSTROPHY HUTTERITE TYPE', 'LGMD2H', 'SARCOTUBULAR MYOPATHY']",5.9699999999999994e-05,2.8591749563590064e-07
562,3659,23,"['GARD:0003851', 'OMIM:604286', 'ORPHA:119', 'ORPHANET:119', 'UMLS:C1858593']","['LIMB-GIRDLE MUSCULAR DYSTROPHY TYPE 2E', 'LGMD2E', 'MUSCULAR DYSTROPHY LIMB-GIRDLE WITH BETA-SARCOGLYCAN DEFICIENCY', 'BETA-SARCOGLYCAN LIMB-GIRDLE MUSCULAR DYSTROPHY']",5.2600000000000005e-05,2.1596611305839885e-07
563,3665,19,"['GARD:0003856', 'OMIM:604919', 'ORPHA:64755', 'ORPHANET:64755', 'UMLS:C1858042']","['BECKER NEVUS SYNDROME', 'HAIRY EPIDERMAL NEVUS SYNDROME']",4.6e-05,1.692584317928772e-07
564,3675,28,"['GARD:0003865', 'OMIM:159550', 'ORPHA:2585', 'ORPHANET:2585', 'UMLS:C1327919']","['MYELOCEREBELLAR DISORDER', 'ATAXIA-PANCYTOPENIA SYNDROME']",6.37e-05,4.809930445083621e-07
565,3681,12,"['GARD:0003872', 'UMLS:C1834580', 'ORPHA:280620', 'ORPHANET:280620', 'OMIM:614018']","['GOSR2-RELATED PROGRESSIVE MYOCLONUS ATAXIA', 'NORTH SEA PROGRESSIVE MYOCLONUS EPILEPSY', 'PROGRESSIVE MYOCLONUS EPILEPSY TYPE 6', 'EPM6', 'PME TYPE 6', 'PROGRESSIVE MYOCLONIC EPILEPSY TYPE 6']",3.34e-05,1.347028610016593e-07
566,3685,7,"['GARD:0003875', 'ORPHA:2590', 'ORPHANET:2590', 'UMLS:C1834569']","['SPINAL MUSCULAR ATROPHY-PROGRESSIVE MYOCLONIC EPILEPSY SYNDROME', 'MYOCLONUS HEREDITARY PROGRESSIVE DISTAL MUSCULAR ATROPHY', 'HEREDITARY MYOCLONUS-PROGRESSIVE DISTAL MUSCULAR ATROPHY SYNDROME', 'JANKOVIC-RIVERA SYNDROME', 'SPINAL MUSCULAR ATROPHY WITH PROGRESSIVE MYOCLONIC EPILEPSY', 'SMA-PME']",1.91e-05,3.4176978522299595e-08
567,3687,14,"['GARD:0003876', 'OMIM:254800', 'ORPHA:308', 'ORPHANET:308', 'UMLS:C0751785']","['UNVERRICHT-LUNDBORG DISEASE', 'MYOCLONUS PROGRESSIVE EPILEPSY OF UNVERRICHT AND LUNDBORG', 'EPM1', 'EPILEPSY, PROGRESSIVE MYOCLONUS 1', 'PROGRESSIVE MYOCLONUS EPILEPSY BALTIC MYOCLONIC EPILEPSY', 'MYOCLONIC EPILEPSY OF UNVERRICHT AND LUNDBORG', 'EPILEPSY, PROGRESSIVE MYOCLONIC TYPE 1']",3.78e-05,1.496799894415623e-07
568,3693,35,"['GARD:0003884', 'OMIM:160565', 'ORPHA:2593', 'ORPHANET:2593', 'UMLS:C0410207', 'OMIM:615883']","['TUBULAR AGGREGATE MYOPATHY', 'MYOPATHY, TUBULAR AGGREGATE']",8.44e-05,5.06812872480837e-07
569,3695,30,"['GARD:0003885', 'OMIM:600462', 'ORPHA:2598', 'ORPHANET:2598', 'UMLS:C1838103']","['SIDEROBLASTIC ANEMIA AND MITOCHONDRIAL MYOPATHY', 'MYOPATHY WITH LACTIC ACIDOSIS AND SIDEROBLASTIC ANEMIA', 'MLASA', 'MYOPATHY, LACTIC ACIDOSIS AND SIDEROBLASTIC ANEMIA']",6.579999999999999e-05,5.205238308291262e-07
570,3697,60,"['GARD:0003889', 'OMIM:254940', 'ORPHA:1358', 'ORPHANET:1358', 'UMLS:C1850746']","['CAREY-FINEMAN-ZITER SYNDROME', 'CAREY FINEMAN ZITER SYNDROME', 'CFZ SYNDROME', 'MOEBIUS SEQUENCE, ROBIN COMPLEX, AND HYPOTONIA', 'MYOPATHY, CONGENITAL NONPROGRESSIVE WITH MOEBIUS AND ROBIN SEQUENCES', 'CONGENITAL NONPROGRESSIVE MYOPATHY WITH MOEBIUS AND ROBIN SEQUENCES', 'CFZS', 'CAREY-FINEMAN-ZITER  SYNDROME', 'MYOPATHY-MOEBIUS-ROBIN SYNDROME']",0.000113438,1.8696228403706867e-06
571,3699,17,"['GARD:0003892', 'OMIM:310440', 'ORPHA:25980', 'ORPHANET:25980', 'UMLS:C1839615']","['X-LINKED MYOPATHY WITH EXCESSIVE AUTOPHAGY', 'XMEA', 'MYOPATHY, X-LINKED, WITH EXCESSIVE AUTOPHAGY']",4.02e-05,1.636174163561462e-07
572,3703,10,"['GARD:0003902', 'OMIM:310465', 'ORPHA:2608', 'ORPHANET:2608', 'UMLS:C2936859']","['N SYNDROME', 'NSX', 'MENTAL RETARDATION, MALFORMATIONS, CHROMOSOME BREAKAGE, AND DEVELOPMENT OF T-CELL LEUKEMIA']",2.48e-05,8.298229883170735e-08
573,3705,8,"['GARD:0003903', 'ORPHA:79281', 'ORPHANET:79281']","['N-ACETYL-ALPHA-D-GALACTOSAMINIDASE DEFICIENCY TYPE III', 'NAGA DEFICIENCY TYPE 3', 'SCHINDLER DISEASE TYPE 3', 'ALPHA-N-ACETYLGALACTOSAMINIDASE DEFICIENCY TYPE 3']",1.86e-05,7.031799503261843e-08
574,3707,67,"['GARD:0003904', 'OMIM:251260', 'ORPHA:647', 'ORPHANET:647']","['NIJMEGEN BREAKAGE SYNDROME', 'BERLIN BREAKAGE SYNDROME', 'ATAXIA-TELANGIECTASIA VARIANT V1', 'MICROCEPHALY WITH NORMAL INTELLIGENCE IMMUNODEFICIENCY AND LYMPHORETICULAR MALIGNANCIES', 'NONSYNDROMAL MICROCEPHALY AUTOSOMAL RECESSIVE WITH NORMAL INTELLIGENCE', 'SEEMANOVA SYNDROME 2', 'MICROCEPHALY IMMUNODEFICIENCY LYMPHORETICULOMA']",0.000150922,1.9273523890400197e-06
575,3709,46,"['GARD:0003908', 'OMIM:252010']","['MITOCHONDRIAL COMPLEX I DEFICIENCY', 'COMPLEX 1 MITOCHONDRIAL RESPIRATORY CHAIN DEFICIENCY', 'NADH COENZYME Q REDUCTASE DEFICIENCY', 'MITOCHONDRIAL NADH DEHYDROGENASE COMPONENT OF COMPLEX I, DEFICIENCY OF', 'NADH:Q(1) OXIDOREDUCTASE DEFICIENCY', 'ISOLATED COMPLEX I DEFICIENCY', 'ISOLATED MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I DEFICIENCY', 'ISOLATED NADH-COENZYME Q REDUCTASE DEFICIENCY', 'ISOLATED NADH-COQ REDUCTASE DEFICIENCY', 'ISOLATED NADH-UBIQUINONE REDUCTASE DEFICIENCY']",9.290000000000001e-05,1.2374130987012214e-06
576,3711,13,"['GARD:0003909', 'OMIM:250800', 'UMLS:C0268193']","['NADH CYTOCHROME B5 REDUCTASE DEFICIENCY', 'METHEMOGLOBINEMIA DUE TO DEFICIENCY OF METHEMOGLOBIN REDUCTASE', 'NADH-DEPENDENT METHEMOGLOBIN REDUCTASE DEFICIENCY', 'DIAPHORASE DEFICIENCY', 'NADH DIAPHORASE DEFICIENCY', 'NADH METHEMOGLOBIN REDUCTASE DEFICIENCY', 'AUTOSOMAL RECESSIVE METHEMOGLOBINEMIA']",3.97e-05,1.6632249544895858e-07
577,3714,14,"['GARD:0003912', 'OMIM:161000', 'ORPHA:69087', 'ORPHANET:69087', 'UMLS:C0343111']","['NAEGELI SYNDROME', 'NAEGELI-FRANCESCHETTI-JADASSOHN SYNDROME', 'NFJ SYNDROME', 'RETICULAR SKIN CHANGES, DENTAL ANOMALIES, DECREASED FUNCTION OF SWEAT GLANDS, STRABISMUS, AND OPTIC ATROPHY', 'NFJS']",3.8799999999999994e-05,9.408616465852553e-08
578,3718,44,"['GARD:0003917', 'OMIM:256040', 'ORPHA:1953', 'ORPHANET:1953', 'UMLS:C1850568']","['NAKAJO SYNDROME', 'NODULAR ERYTHEMA DIGITAL CHANGES']",9.499999999999999e-05,1.01140696415013e-06
579,3720,4,"['GARD:0003919', 'OMIM:612781']","['ISOLATED GROWTH HORMONE DEFICIENCY TYPE 1B', 'IGHD1B', 'IGHD 1B', 'DWARFISM OF SINDH']",1.73e-05,3.088008733141633e-08
