,ID(n),count(s),d.id,n.I_CODE,n.N_Name,Weight,tf_idf_sum
833,110734,6,HP:0004050,"['SNOMEDCT_US:371199008', 'UMLS:C0265594', 'HP:0004050']","['ACHEIRIA', 'ABSENT HAND']",2.18e-05,2.788902939008148e-08
834,61615,4,HP:0009751,"['UMLS:C4024213', 'HP:0009751']","['ABSENT PECTORALIS MAJOR MUSCLE', 'APLASIA OF THE PECTORALIS MAJOR MUSCLE']",2.4e-05,2.159450186208194e-08
835,54575,17,HP:0001800,"['UMLS:C1837279', 'HP:0001800']","['UNDERDEVELOPED TOENAILS', 'HYPOPLASTIC TOENAILS']",5.5e-05,2.5647291021105185e-07
836,120263,12,HP:0000144,"['UMLS:C0520927', 'SNOMEDCT_US:17276009', 'HP:0000144']","['DECREASED FERTILITY', 'ABNORMAL FERTILITY']",4.5799999999999995e-05,1.2741116099349474e-07
837,93432,4,HP:0002818,"['UMLS:C4025675', 'HP:0002818']",ABNORMALITY OF THE RADIUS,0.000111896,8.991478556914594e-08
838,55825,56,HP:0011675,"['HP:0001721', 'HP:0001656', 'HP:0001665', 'HP:0005158', 'HP:0004351', 'HP:0001687', 'HP:0001661', 'HP:0001675', 'HP:0001666', 'MESH:D001145', 'UMLS:C1842820', 'UMLS:C0264886', 'UMLS:C0003811', 'UMLS:C1832603', 'SNOMEDCT_US:44808001', 'UMLS:C0855329', 'UMLS:C0522055', 'SNOMEDCT_US:698247007', 'MESH:C562490', 'SNOMEDCT_US:102594003', 'HP:0011675']","['ABNORMAL HEART RATE', 'CARDIAC RHYTHM DISTURBANCES', 'CARDIAC CONDUCTION DEFECTS', 'CARDIAC ARRHYTHMIAS', 'IRREGULAR HEART BEAT', 'ARRHYTHMIAS', 'IRREGULAR HEARTBEAT', 'HEART RHYTHM DISORDERS', 'CARDIAC CONDUCTION ABNORMALITIES', 'ABNORMALITY OF CARDIAC CONDUCTION', 'CARDIAC ARRHYTHMIA', 'ARRHYTHMIA']",0.000211485,2.5525322941393028e-06
839,67392,37,HP:0001231,"['UMLS:C4021782', 'HP:0001231']","['ABNORMALITY OF THE FINGERNAILS', 'ABNORMAL FINGERNAILS', 'ABNORMAL FINGERNAIL MORPHOLOGY']",0.000109541,9.287138103913304e-07
840,57184,3,HP:0004370,"['UMLS:C0005904', 'MESH:D001832', 'UMLS:C1832160', 'HP:0004370']","['POOR TEMPERATURE REGULATION', 'ABNORMALITY OF TEMPERATURE REGULATION', 'BODY TEMPERATURE CHANGES']",4.9e-05,2.7931606442941664e-08
841,66930,7,HP:0003063,"['HP:0002988', 'UMLS:C4021742', 'HP:0003063']","['ABNORMALITY OF THE HUMERI', 'ABNORMALITY OF THE HUMERUS']",0.00010891899999999999,1.5452650264127206e-07
842,107723,5,HP:0002221,"['HP:0004549', 'UMLS:C1859392', 'HP:0002221']",ABSENT AXILLARY HAIR,2.78e-05,2.7170222050750425e-08
843,57826,8,HP:0004397,"['SNOMEDCT_US:5153001', 'UMLS:C0266231', 'HP:0004397']","['ABNORMAL ANUS POSITION', 'ANUS MALPOSITION', 'ECTOPIC ANUS']",3.5799999999999996e-05,6.89903722204159e-08
844,48929,3,HP:0004299,"['UMLS:C1442978', 'SNOMEDCT_US:128545000', 'HP:0004299']","['HERNIATED ABDOMINAL WALL', 'HERNIA OF THE ABDOMINAL WALL']",4.84e-05,3.278345440402811e-08
845,104577,53,HP:0000768,"['HP:0006639', 'UMLS:C0158731', 'MESH:D066166', 'SNOMEDCT_US:205101001', 'HP:0000768']","['PIGEON CHEST', 'PECTUS CARINATUM']",0.000109336,1.3895856475662999e-06
846,87176,13,HP:0000912,"['HP:0006621', 'SNOMEDCT_US:79120002', 'UMLS:C0152438', 'MESH:C535802', 'HP:0000912']","['CONGENITAL, UPWARD DISPLACEMENT OF THE SCAPULA', 'HIGH SCAPULA', 'HIGH SHOULDER BLADE', 'SPRENGEL DEFORMITY', 'SPRENGEL ANOMALY', 'CONGENITAL ELEVATION OF SCAPULA']",3.41e-05,1.062499058026839e-07
847,65546,8,HP:0003019,"['HP:0001224', 'UMLS:C4021744', 'HP:0003019']","['ABNORMALITIES OF THE WRISTS', 'ABNORMALITY OF THE WRIST']",9.570000000000001e-05,1.7529203994878835e-07
848,52706,7,HP:0100783,"['SNOMEDCT_US:111324004', 'UMLS:C0266009', 'HP:0100783']","['ABSENT BREAST', 'MAMMARY GLAND APLASIA', 'CONGENITAL ABSENCE OF BREAST', 'BREAST APLASIA']",2.34e-05,4.180629121032456e-08
849,120581,8,HP:0000130,"['HP:0008630', 'HP:0008692', 'SNOMEDCT_US:37849005', 'MESH:C562565', 'UMLS:C0266383', 'HP:0000130']","['UTERINE ABNORMALITIES', 'UTERINE MALFORMATIONS', 'ABNORMALITY OF THE UTERUS']",4.41e-05,9.512408881302291e-08
850,118410,15,HP:0008065,"['UMLS:C4024737', 'HP:0008065']","['ABSENT/SMALL SKIN', 'ABSENT/UNDERDEVELOPED SKIN', 'APLASIA/HYPOPLASIA OF THE SKIN']",8.93e-05,2.6894660483143245e-07
851,121585,3,HP:0010935,"['UMLS:C4023641', 'HP:0010935']",['ABNORMALITY OF THE UPPER URINARY TRACT'],2.6600000000000003e-05,1.4895460056335777e-08
852,13412,34,HP:0001053,"['UMLS:C1836735', 'HP:0001053']","['PATCHY LOSS OF SKIN COLOR', 'HYPOPIGMENTED SKIN PATCHES']",0.000104321,7.879200192925878e-07
853,58780,3,HP:0007776,"['HP:0007785', 'UMLS:C1835148', 'HP:0007776']","['SPARSE LOWER EYELASHES', 'SCANTY LOWER EYELASHES', 'HYPOTRICHOSIS OF LOWER EYELASHES', 'PARTIAL ABSENCE OF LOWER EYELASHES', 'THIN LOWER EYELASHES']",2.05e-05,1.5198225273442386e-08
854,102341,31,HP:0002714,"['HP:0000192', 'UMLS:C1866195', 'HP:0002714']","['DOWNTURNED MOUTH', 'DOWNTURNED CORNERS OF MOUTH', 'DOWNTURNED ORAL COMMISURES', 'DOWNTURNED CORNERS OF THE MOUTH']",6.43e-05,4.299267536042715e-07
855,113604,14,HP:0007495,"['HP:0001599', 'UMLS:C1857656', 'HP:0007495']","['PREMATURELY AGED APPEARANCE', 'PRECOCIOUSLY SENILE APPEARANCE']",5.4000000000000005e-05,1.8881834525407364e-07
856,61366,5,HP:0009743,"['UMLS:C0423848', 'SNOMEDCT_US:95339000', 'HP:0009743']","['DISTICHIASIS OF EYELID EYELASHES', 'DISTICHIASIS']",2.11e-05,2.1104450963533296e-08
857,121966,15,HP:0007565,"['HP:0007416', 'UMLS:C1861975', 'MESH:C537421', 'HP:0007565']",MULTIPLE CAFE-AU-LAIT SPOTS,3.96e-05,1.6383938277536006e-07
858,52730,2,HP:0100781,"['UMLS:C0262621', 'HP:0100781']",ABNORMALITY OF THE SACROILIAC JOINT,4.68e-05,1.9535803321709437e-08
859,85630,13,HP:0000968,"['HP:0007615', 'MESH:D004476', 'SNOMEDCT_US:254154003', 'UMLS:C0013575', 'SNOMEDCT_US:8654005', 'HP:0000968']",ECTODERMAL DYSPLASIA,6.43e-05,1.4882448150309044e-07
860,74014,1,HP:0008496,"['UMLS:C0423848', 'UMLS:C3550336', 'SNOMEDCT_US:95339000', 'HP:0008496']","['EXTRA ROWS OF EYELASHES', 'MULTIPLE ROWS OF EYELASHES']",2.68e-05,4.3998374636428586e-09
861,80546,1,HP:0008509,"['UMLS:C3550331', 'HP:0008509']",AGED LEONINE APPEARANCE,1.09e-05,1.7894861326010133e-09
862,73601,8,HP:0000629,"['UMLS:C1858036', 'HP:0000629']","['PUFFINESS AROUND EYE', 'PERIORBITAL PUFFINESS', 'PERIORBITAL FULLNESS']",2.97e-05,5.186757532838621e-08
863,122189,1,HP:0006112,"['UMLS:C1969287', 'HP:0006112']",EXPANDED PHALANGES WITH WIDENED MEDULLARY CAVITIES,1.1900000000000001e-05,2.5953691470836536e-09
864,64625,6,HP:0000706,"['UMLS:C1290587', 'SNOMEDCT_US:109542004', 'HP:0000706']","['UNERUPTED TOOTH', 'PSEUDO-ANODONTIA', 'PSEUDOANODONTIA', 'FAILURE OF ERUPTION OF TOOTH']",3.11e-05,4.145666694344288e-08
865,97795,1,HP:0005303,"['UMLS:C1969291', 'HP:0005303']",AORTIC ARCH CALCIFICATION,1.76e-05,3.838529158711958e-09
866,126367,33,HP:0000992,"['HP:0007538', 'HP:0005594', 'HP:0006831', 'MESH:D010787', 'SNOMEDCT_US:90128006', 'UMLS:C0349506', 'HP:0000992']","['SUN SENSITIVITY', 'PHOTOSENSITIVITY', 'SENSITIVITY TO SUNLIGHT', 'PHOTOSENSITIVE SKIN RASHES', 'SKIN PHOTOSENSITIVITY', 'PHOTOSENSITIVE SKIN', 'CUTANEOUS PHOTOSENSITIVITY']",0.00011297700000000001,6.536482781680441e-07
867,68100,32,HP:0002673,"['UMLS:C0239137', 'MESH:D060906', 'SNOMEDCT_US:299236004', 'UMLS:C3549698', 'HP:0002673']","['COXA VALGA DEFORMITY', 'COXA VALGA']",7.240000000000001e-05,6.402592387022587e-07
868,72256,6,http://purl.obolibrary.org/obo/HP_0030043,"['UMLS:C0434785', 'SNOMEDCT_US:263057000', 'HP:0030043']","['SUBLUXATION INVOLVING THE HIP JOINT', 'PARTIAL HIP DISLOCATION', 'HIP SUBLUXATION']",2.13e-05,3.7257315857693385e-08
869,57508,4,HP:0004382,"['HP:0005149', 'HP:0200129', 'SNOMEDCT_US:473372009', 'UMLS:C0919718', 'HP:0004382']",MITRAL VALVE CALCIFICATION,3.8e-05,3.138593889749449e-08
870,72012,10,HP:0009890,"['UMLS:C3276036', 'HP:0009890']","['HIGH FRONTAL HAIRLINE', 'HIGH ANTERIOR HAIRLINE']",3.6099999999999997e-05,8.072255951232013e-08
871,93143,56,HP:0002827,"['HP:0001375', 'MESH:D006617', 'UMLS:C0019554', 'SNOMEDCT_US:157265008', 'HP:0002827']","['HIP DISLOCATION', 'DISLOCATED HIPS', 'DISLOCATION OF HIP']",0.00012195399999999999,1.878207578223185e-06
872,112832,33,HP:0001640,"['UMLS:C0018800', 'SNOMEDCT_US:8186001', 'MESH:D006332', 'HP:0001640']","['ENLARGED HEART', 'INCREASED HEART SIZE', 'CARDIOMEGALY']",7.64e-05,5.319699008533081e-07
873,57500,5,HP:0004380,"['HP:0005173', 'HP:0004759', 'SNOMEDCT_US:250978003', 'UMLS:C0428791', 'MESH:C562942', 'HP:0004380']",AORTIC VALVE CALCIFICATION,2.72e-05,3.2274795247014164e-08
874,54513,9,HP:0001806,"['MESH:D054039', 'UMLS:C0085661', 'SNOMEDCT_US:75789001', 'HP:0001806']","['DETACHMENT OF NAIL', 'ONCHOLYSIS', 'ONYCHOLYSIS']",5.11e-05,6.756270535715583e-08
875,90137,7,HP:0100295,"['HP:0100294', 'SNOMEDCT_US:67867005', 'UMLS:C0333751', 'HP:0100295']","['MUSCLE FIBRE ATROPHY', 'MUSCLE FIBER DEGENERATION', 'MUSCLE FIBER ATROPHY']",3.5600000000000005e-05,6.776647644702632e-08
876,108394,95,HP:0002205,"['HP:0002873', 'HP:0002782', 'UMLS:C3806482', 'HP:0002205']","['RESPIRATORY INFECTIONS, RECURRENT', 'MULTIPLE RESPIRATORY INFECTIONS', 'FREQUENT RESPIRATORY INFECTIONS', 'RECURRENT RESPIRATORY INFECTIONS', 'SUSCEPTIBILITY TO RESPIRATORY INFECTIONS']",0.000253708,5.340026046324642e-06
877,61012,38,HP:0000319,"['HP:0000323', 'HP:0000299', 'HP:0004663', 'UMLS:C1142533', 'HP:0000319']","['PHILTRUM, SMOOTH', 'SHALLOW PHILTRUM', 'FLAT PHILTRUM', 'DECREASED DEPTH OF PHILTRUM', 'INDISTINCT PHILTRUM', 'SIMPLE PHILTRUM', 'SMOOTH PHILTRUM']",7.8e-05,6.309906332390242e-07
878,59820,1,HP:0006353,"['UMLS:C4025055', 'HP:0006353']","['HYPOTROPHIC TOOTH GERM', 'DECREASED SIZE OF TOOTH GERM', 'DECREASED SIZE OF TOOTH BUD', 'SMALL TOOTH GERM', 'SMALL TOOTH BUD', 'HYPOPLASTIC TOOTH BUDS', 'HYPOPLASIA OF THE TOOTH GERM']",1.1400000000000001e-05,2.4863200232566095e-09
879,50431,1,HP:0006232,"['UMLS:C1969288', 'HP:0006232']",EXPANDED METACARPALS WITH WIDENED MEDULLARY CAVITIES,1.3300000000000001e-05,2.9007066937993774e-09
880,60700,1,HP:0006386,"['UMLS:C1969286', 'HP:0006386']",HYPOPLASTIC DISTAL RADIAL EPIPHYSES,1.73e-05,3.773099684415732e-09
881,112534,21,HP:0001650,"['HP:0005140', 'MESH:D001024', 'SNOMEDCT_US:60573004', 'UMLS:C0003507', 'HP:0001650']","['VALVULAR AORTIC STENOSIS', 'AORTIC STENOSIS', 'NARROWING OF AORTIC VALVE', 'AORTIC VALVE STENOSIS']",5.24e-05,2.7674558306902377e-07
882,76802,7,HP:0003182,"['UMLS:C1854910', 'UMLS:C1860796', 'HP:0003182']","['SHALLOW ACETABULAE', 'SHALLOW ACETABULAR FOSSA', 'SHALLOW ACETABULA', 'SHALLOW ACETABULUM', 'SHALLOW ACETABULAR FOSSAE']",2.37e-05,3.154537136109051e-08
883,111709,5,HP:0001682,"['UMLS:C0340375', 'MESH:D001020', 'SNOMEDCT_US:204368006', 'HP:0001682']","['NARROWING OF BLOOD VESSEL BELOW AORTIC HEART VALVE', 'SUBAORTIC STENOSIS', 'SUBVALVULAR AORTIC STENOSIS']",4.52e-05,4.9611162227687914e-08
884,125910,1,HP:0008102,"['UMLS:C1969289', 'HP:0008102']",EXPANDED METATARSALS WITH WIDENED MEDULLARY CAVITIES,1.3000000000000001e-05,2.835277219503151e-09
885,114155,3,HP:0100550,"['UMLS:C0151937', 'SNOMEDCT_US:415749005', 'HP:0100550']","['RUPTURE OF TENDONS', 'TENDON/MUSCLE RUPTURE', 'RUPTURED TENDON', 'TENDON RUPTURE']",1.8100000000000003e-05,1.2586099508894959e-08
886,79963,3,HP:0011034,"['UMLS:C0002726', 'MESH:D000686', 'SNOMEDCT_US:17602002', 'HP:0011034']","['AMYLOID DISEASE', 'AMYLOIDOSIS']",8.39e-05,4.5079354042612696e-08
887,76303,5,HP:0001149,"['UMLS:C0155127', 'MESH:D028227', 'SNOMEDCT_US:1192004', 'SNOMEDCT_US:361199007', 'HP:0001149']","['BIBER HAAB DIMMER DYSTROPHY', 'LATTICE CORNEAL DYSTROPHY']",2.56e-05,8.850034339687433e-09
888,18342,6,HP:0100725,"['SNOMEDCT_US:402237006', 'UMLS:C0023653', 'SNOMEDCT_US:19940005', 'HP:0100725']",LICHENIFICATION,3.4399999999999996e-05,2.9194920709772627e-08
889,100190,7,http://purl.obolibrary.org/obo/HP_0040189,"['SNOMEDCT_US:271767006', 'UMLS:C0237849', 'SNOMEDCT_US:14411002', 'HP:0040189']","['DESQUAMATION', 'SCALING SKIN', 'SCALY SKIN', 'PEELING SKIN', 'FLAKING SKIN']",6.24e-05,8.100602049771079e-08
890,65634,6,HP:0001291,"['HP:0003480', 'UMLS:C4020872', 'UMLS:C1854510', 'HP:0001291']","['CRANIAL NERVE INVOLVEMENT', 'ABNORMALITY OF CRANIAL NERVE', 'ABNORMALITY OF THE CRANIAL NERVES', 'CRANIAL NERVE DISEASE', 'CRANIAL NERVE ABNORMALITY', 'ABNORMAL CRANIAL NERVE MORPHOLOGY']",9.449999999999999e-05,9.052004493258066e-08
891,67692,1,HP:0012309,"['MESH:C562642', 'SNOMEDCT_US:718105008', 'SNOMEDCT_US:281882003', 'SNOMEDCT_US:201337008', 'UMLS:C0268397', 'SNOMEDCT_US:282834007', 'HP:0012309']",CUTANEOUS AMYLOIDOSIS,4.39e-05,4.5346891546270125e-09
892,85000,40,HP:0000989,"['SNOMEDCT_US:279333002', 'SNOMEDCT_US:424492005', 'SNOMEDCT_US:418290006', 'SNOMEDCT_US:418363000', 'MESH:D011537', 'UMLS:C0033774', 'HP:0000989']","['ITCHY SKIN', 'PRURITIS', 'ITCHING', 'SKIN ITCHING', 'PRURITUS']",0.00014996,8.493825047054127e-07
893,94536,22,HP:0003311,"['HP:0004613', 'HP:0003299', 'HP:0008481', 'UMLS:C1846439', 'HP:0003311']","['ODONTOID HYPOPLASIA', 'SMALL ODONTOID PEG', 'SMALL ODONTOID PROCESS', 'HYPOPLASTIC ODONTOID PROCESS', 'HYPOPLASIA OF THE ODONTOID PROCESS']",5.8399999999999997e-05,2.790068983795103e-07
894,122134,17,HP:0001538,"['UMLS:C1854928', 'HP:0001538']","['BELLY STICKS OUT', 'EXTENDED BELLY', 'ABDOMINAL PROTUBERANCE', 'PROTUBERANT ABDOMEN']",4.04e-05,1.2699093273867315e-07
895,94809,4,HP:0003320,"['UMLS:C1848446', 'HP:0003320']",C1-C2 SUBLUXATION,2.4100000000000003e-05,2.303875837270013e-08
896,102071,3,HP:0008788,"['HP:0008795', 'HP:0008827', 'UMLS:C1861528', 'UMLS:C4280411', 'UMLS:C1866710', 'HP:0008788']","['ABSENT PUBIC OSSIFICATION IN INFANCY', 'DELAYED MINERALIZATION OF PUBIC BONE', 'DELAYED MATURATION FO PUBIC BONE', 'DELAYED PUBIC BONE OSSIFICATION']",1.7899999999999998e-05,1.1131296528125657e-08
897,96241,7,HP:0003375,"['HP:0008840', 'HP:0008813', 'HP:0008842', 'HP:0008805', 'SNOMEDCT_US:289457006', 'UMLS:C0566888', 'HP:0003375']","['NARROWED GREATER SCIATIC NOTCH', 'NARROWED SACROSCIATIC NOTCH', 'NARROW SACROSCIATIC NOTCH', 'NARROW SCIATIC NOTCHES', 'SMALL SACROSCIATIC NOTCHES', 'SMALL SACROSCIATIC NOTCH', 'NARROW GREATER SACROSCIATIC NOTCHES']",2.49e-05,3.4675231364093356e-08
898,68776,10,HP:0002651,"['UMLS:C0432211', 'SNOMEDCT_US:254062008', 'HP:0002651']",SPONDYLOEPIMETAPHYSEAL DYSPLASIA,2.56e-05,4.965909154095858e-08
899,67093,2,HP:0006406,"['UMLS:C1968611', 'HP:0006406']","['CLUB-SHAPED INNERMOST END OF THIGHBONE', 'CLUB-SHAPED PROXIMAL FEMUR']",1.4599999999999999e-05,4.590555465367242e-09
900,76495,6,HP:0003173,"['UMLS:C1865030', 'HP:0003173']","['HYPOPLASTIC PUBIC BONES', 'HYPOPLASTIC PUBIS', 'HYPOPLASTIC PUBIC BONE']",4.270000000000001e-05,4.466013598553487e-08
901,87392,8,HP:0000907,"['HP:0006601', 'UMLS:C1846154', 'HP:0000907']","['ANTERIORLY SPLAYED RIBS', 'ANTERIOR CUPPING OF RIBS', 'ANTERIOR RIB CUPPING']",2.52e-05,4.068641663882604e-08
902,73559,1,HP:0011860,"['UMLS:C4020907', 'HP:0011860']","['DAPPLED METAPHYSEAL SCLEROSIS', 'METAPHYSEAL DAPPLING']",1.31e-05,1.721551711604735e-09
903,86781,75,HP:0000926,"['HP:0004595', 'HP:0008466', 'HP:0002940', 'HP:0004627', 'HP:0004623', 'HP:0005123', 'HP:0003421', 'HP:0005644', 'UMLS:C1844704', 'HP:0000926']","['FLAT VERTEBRAL BODIES', 'FLATTENED VERTEBRAL BODIES', 'FLATTENED VERTEBRAE', 'PLATYSPONDYLY']",0.000199998,2.936391808942975e-06
904,65814,19,HP:0003025,"['HP:0005062', 'HP:0005032', 'HP:0005058', 'HP:0005038', 'HP:0004995', 'HP:0005896', 'HP:0005016', 'HP:0005065', 'HP:0003017', 'HP:0005078', 'UMLS:C1838662', 'HP:0003025']","['FRAYED, IRREGULAR METAPHYSES', 'METAPHYSEAL FRAYING', 'METAPHYSEAL IRREGULARITIES', 'IRREGULAR WIDE PORTION OF A LONG BONE', 'FRAYED, IRREGULAR, METAPHYSES', 'IRREGULAR METAPHYSES', 'METAPHYSEAL IRREGULARITY']",6.829999999999999e-05,2.3053601614806962e-07
905,93505,35,HP:0002812,"['SNOMEDCT_US:74820003', 'UMLS:C0239138', 'MESH:D060905', 'HP:0002812']",COXA VARA,7.64e-05,4.863491216881879e-07
906,112116,11,HP:0004944,"['HP:0002618', 'HP:0006816', 'UMLS:C1290398', 'MESH:D002532', 'SNOMEDCT_US:128608001', 'UMLS:C0751003', 'HP:0004944']",DILATATION OF THE CEREBRAL ARTERY,4.57e-05,1.0229162428869828e-07
907,54136,19,HP:0100749,"['SNOMEDCT_US:29857009', 'UMLS:C0008031', 'MESH:D002637', 'HP:0100749']","['CHEST PAIN', 'THORACIC PAIN']",6.68e-05,2.819891453346981e-07
908,55810,1,HP:0011672,"['SNOMEDCT_US:426191007', 'UMLS:C1960546', 'HP:0011672']",CARDIAC MYXOMA,1.49e-05,2.0139438394449857e-09
909,81117,4,http://purl.obolibrary.org/obo/HP_0030148,"['SNOMEDCT_US:421493004', 'SNOMEDCT_US:88610006', 'UMLS:C0018808', 'SNOMEDCT_US:414786004', 'MESH:D006337', 'HP:0030148']","['HEART MURMURS', 'CARDIAC MURMURS', 'CARDIAC MURMUR', 'HEART MURMUR']",5.3e-05,5.2980202816164876e-08
910,103081,5,HP:0010741,"['UMLS:C0235886', 'UMLS:C0239340', 'SNOMEDCT_US:102572006', 'HP:0010741']","['BIPEDAL EDEMA', 'PERIPHERAL EDEMA OF LOWER EXTREMITY', 'EDEMA OF THE LOWER LIMBS', 'LOWER LEG SWELLING', 'LEG EDEMA', 'FLUID ACCUMULATION IN LOWER LIMBS', 'PEDAL EDEMA']",2.99e-05,2.707758931181643e-08
911,121994,28,HP:0001541,"['SNOMEDCT_US:389026000', 'MESH:D001201', 'UMLS:C0003962', 'HP:0001541']","['ACCUMULATION OF FLUID IN THE ABDOMEN', 'ASCITES']",8.45e-05,4.3116611781615104e-07
912,84280,75,HP:0001945,"['MESH:D005334', 'SNOMEDCT_US:386661006', 'SNOMEDCT_US:50177009', 'UMLS:C0015967', 'HP:0001945']","['FEVER', 'HYPERTHERMIA', 'PYREXIA']",0.00020539200000000001,2.7586164271007513e-06
913,38768,7,HP:0001907,"['SNOMEDCT_US:13713005', 'UMLS:C0040038', 'MESH:D013923', 'SNOMEDCT_US:371039008', 'MESH:D016769', 'UMLS:C0085307', 'HP:0001907']","['THROMBOEMBOLIC DISEASE', 'THROMBOEMBOLIC EVENTS', 'BLOOD CLOT IN BLOOD VESSEL', 'EMBOLISM AND THROMBOSIS', 'THROMBOEMBOLISM']",4.41e-05,5.2225362318253237e-08
914,80970,8,HP:0005180,"['HP:0004753', 'MESH:D014262', 'SNOMEDCT_US:111287006', 'UMLS:C0040961', 'HP:0005180']","['TRICUSPID VALVE REGURGITATION', 'TRICUSPID INSUFFICIENCY', 'TRICUSPID REGURGITATION']",3.27e-05,5.344271137716598e-08
915,89091,1,HP:0006691,"['UMLS:C4025002', 'HP:0006691']",PULMONIC VALVE MYXOMA,1.34e-05,1.811197815339786e-09
916,96588,13,HP:0003388,"['UMLS:C1837098', 'UMLS:C0424585', 'SNOMEDCT_US:248268002', 'HP:0003388']",EASY FATIGABILITY,3.8900000000000004e-05,9.854325402237372e-08
917,88813,1,HP:0006689,"['MESH:D004697', 'SNOMEDCT_US:301183007', 'UMLS:C0014121', 'HP:0006689']","['INFECTIVE ENDOCARDITIS', 'BACTERIAL ENDOCARDITIS']",1.4400000000000001e-05,1.946361831409919e-09
918,68347,11,HP:0006443,"['HP:0003046', 'HP:0006475', 'UMLS:C1868578', 'HP:0006443']","['ABSENT PATELLAS', 'ABSENT PATELLAE', 'ABSENT KNEECAP', 'ABSENT PATELLA', 'APLASTIC PATELLAE', 'PATELLAR APLASIA']",2.98e-05,7.344468470391593e-08
919,110254,11,HP:0000271,"['SNOMEDCT_US:398206004', 'SNOMEDCT_US:32003007', 'UMLS:C0266617', 'UMLS:C4025871', 'UMLS:C1290857', 'SNOMEDCT_US:118930001', 'SNOMEDCT_US:398302004', 'HP:0000271']","['ABNORMALITY OF THE FACE', 'ABNORMAL FACE', 'FACIAL ABNORMALITY', 'FACIAL ANOMALY', 'ANOMALY OF THE FACE', 'ANOMALY OF FACE']",0.000169412,2.846896632700159e-07
920,82722,1,HP:0010503,"['UMLS:C3276742', 'HP:0010503']","['DUPLICATED CALF BONE', 'FIBULAR DUPLICATION']",1.26e-05,2.117098836393063e-09
921,95370,1,HP:0010689,"['UMLS:C1851100', 'MESH:C535689', 'SNOMEDCT_US:715440003', 'HP:0010689']","['MIRROR IMAGE DUPLICATION OF DIGITS', 'MIRROR IMAGE POLYDACTYLY']",2.49e-05,4.183790557633911e-09
922,85604,5,HP:0002000,"['UMLS:C1857479', 'UMLS:C4280585', 'HP:0002000']","['DECREASED LENGTH OF COLUMELLA', 'COLUMELLA, SHORT', 'HYPOPLASIA OF COLUMELLA', 'SHORT COLUMELLA']",2.2899999999999998e-05,3.227720214798691e-08
923,125600,3,HP:0009556,"['UMLS:C3276744', 'HP:0009556']","['ABSENT SHINBONE', 'ABSENT SHANKBONE', 'APLASIA OF THE TIBIA', 'ABSENT TIBIA']",2.34e-05,1.3200788621832298e-08
924,75122,13,HP:0001199,"['HP:0009610', 'HP:0009619', 'HP:0005846', 'HP:0006194', 'UMLS:C0241397', 'SNOMEDCT_US:205308004', 'MESH:C573898', 'HP:0001199']","['ACCESSORY PHALANX OF THE THUMB', 'TRIPHALANGEAL THUMBS', 'DIGITALIZED THUMB', 'FINGER-LIKE THUMB', 'TRIPHALANGY OF THUMB', 'TRIPHALANGEAL THUMB']",5.65e-05,1.64474782243501e-07
925,113892,1,HP:0100524,"['SNOMEDCT_US:34488005', 'UMLS:C0265551', 'HP:0100524']","['DIMELIA', 'LIMB DUPLICATION']",1.26e-05,2.117098836393063e-09
926,75677,23,HP:0001177,"['HP:0005634', 'HP:0005629', 'HP:0006182', 'HP:0009604', 'MESH:C536332', 'SNOMEDCT_US:205135003', 'SNOMEDCT_US:445216006', 'UMLS:C1395852', 'HP:0001177']","['PREAXIAL POLYDACTYLY OF HANDS', 'EXTRA THUMB', 'THUMB POLYDACTYLY', 'SUPERNUMERARY THUMB', 'POLYDACTYLY AFFECTING THE THUMB', 'PREAXIAL HAND POLYDACTYLY']",5.7999999999999994e-05,3.217570402795724e-07
927,51471,11,HP:0009601,"['HP:0006225', 'HP:0002950', 'MESH:C536903', 'UMLS:C3179508', 'HP:0009601']","['ABSENT/HYPOPLASTIC THUMBS', 'APLASIA/HYPOPLASIA OF THUMBS', 'ABSENT/HYPOPLASTIC THUMB', 'HYPOPLASTIC/ABSENT THUMB', 'APLASTIC/HYPOPLASTIC THUMBS', 'THUMB APLASIA/HYPOPLASIA', 'ABSENT/SMALL THUMB', 'ABSENT/UNDERDEVELOPED THUMB', 'HYPOPLASTIC TO APLASTIC THUMBS', 'ABSENT OR HYPOPLASTIC THUMBS', 'APLASIA/HYPOPLASIA OF THE THUMB']",4.52e-05,1.2207560473125485e-07
928,63507,20,HP:0008368,"['HP:0001851', 'HP:0001957', 'HP:0008092', 'HP:0100330', 'SNOMEDCT_US:27173008', 'UMLS:C0265654', 'MESH:D000070604', 'HP:0008368']","['TARSAL BONE SYNOSTOSIS', 'FUSED ANKLE BONES', 'SYNOSTOSIS OF TARSAL BONES', 'TARSAL BONE FUSION', 'SYNOSTOSIS INVOLVING TARSAL BONES', 'TARSAL FUSION', 'TARSAL FUSIONS', 'TARSAL SYNOSTOSIS']",9.279999999999999e-05,3.485690691426866e-07
