HPO_ID,HP_Term,Frequency,GARD_IDS
HP:0000271,Abnormality of the face,Frequent (79-30%),GARD:0001100
HP:0000316,Hypertelorism,Very frequent (99-80%),GARD:0001100
HP:0000325,Triangular face,Occasional (29-5%),GARD:0001100
HP:0000368,"Low-set, posteriorly rotated ears",Frequent (79-30%),GARD:0001100
HP:0000407,Sensorineural hearing impairment,Very frequent (99-80%),GARD:0001100
HP:0000431,Wide nasal bridge,Frequent (79-30%),GARD:0001100
HP:0000465,Webbed neck,Frequent (79-30%),GARD:0001100
HP:0000508,Ptosis,Frequent (79-30%),GARD:0001100
HP:0000767,Pectus excavatum,Frequent (79-30%),GARD:0001100
HP:0000768,Pectus carinatum,Frequent (79-30%),GARD:0001100
HP:0000912,Sprengel anomaly,Frequent (79-30%),GARD:0001100
HP:0000974,Hyperextensible skin,Very frequent (99-80%),GARD:0001100
HP:0000995,Melanocytic nevus,Very frequent (99-80%),GARD:0001100
HP:0001003,Multiple lentigines,Very frequent (99-80%),GARD:0001100
HP:0001256,"Intellectual disability, mild",Occasional (29-5%),GARD:0001100
HP:0001263,Global developmental delay,Occasional (29-5%),GARD:0001100
HP:0001480,Freckling,Very frequent (99-80%),GARD:0001100
HP:0001482,Subcutaneous nodule,Occasional (29-5%),GARD:0001100
HP:0001510,Growth delay,Very frequent (99-80%),GARD:0001100
HP:0001511,Intrauterine growth retardation,Very frequent (99-80%),GARD:0001100
HP:0001608,Abnormality of the voice,Occasional (29-5%),GARD:0001100
HP:0001633,Abnormal mitral valve morphology,Frequent (79-30%),GARD:0001100
HP:0001634,Mitral valve prolapse,Frequent (79-30%),GARD:0001100
HP:0001639,Hypertrophic cardiomyopathy,Very frequent (99-80%),GARD:0001100
HP:0001641,Abnormal pulmonary valve morphology,Very frequent (99-80%),GARD:0001100
HP:0001642,Pulmonic stenosis,Very frequent (99-80%),GARD:0001100
HP:0001658,Myocardial infarction,Occasional (29-5%),GARD:0001100
HP:0002564,Malformation of the heart and great vessels,Frequent (79-30%),GARD:0001100
HP:0002617,Aneurysm,Occasional (29-5%),GARD:0001100
HP:0002650,Scoliosis,Occasional (29-5%),GARD:0001100
HP:0002861,Melanoma,Occasional (29-5%),GARD:0001100
HP:0002863,Myelodysplasia,Occasional (29-5%),GARD:0001100
HP:0003006,Neuroblastoma,Occasional (29-5%),GARD:0001100
HP:0003298,Spina bifida occulta,Occasional (29-5%),GARD:0001100
HP:0003691,Scapular winging,Frequent (79-30%),GARD:0001100
HP:0004306,Abnormality of the endocardium,Occasional (29-5%),GARD:0001100
HP:0004322,Short stature,Frequent (79-30%),GARD:0001100
HP:0004414,Abnormality of the pulmonary artery,Very frequent (99-80%),GARD:0001100
HP:0006695,Atrioventricular canal defect,Frequent (79-30%),GARD:0001100
HP:0007392,Excessive wrinkled skin,Occasional (29-5%),GARD:0001100
HP:0008625,Severe sensorineural hearing impairment,Very frequent (99-80%),GARD:0001100
HP:0010318,Aplasia/Hypoplasia of the abdominal wall musculature,Occasional (29-5%),GARD:0001100
HP:0011675,Arrhythmia,Very frequent (99-80%),GARD:0001100
HP:0011710,Bundle branch block,Very frequent (99-80%),GARD:0001100
HP:0100542,Abnormal localization of kidney,Occasional (29-5%),GARD:0001100
HP:0000163,Abnormality of the oral cavity,Very frequent (99-80%),GARD:0006881
HP:0001744,Splenomegaly,Very frequent (99-80%),GARD:0006881
HP:0001876,Pancytopenia,Very frequent (99-80%),GARD:0006881
HP:0001892,Abnormal bleeding,Very frequent (99-80%),GARD:0006881
HP:0001954,Episodic fever,Very frequent (99-80%),GARD:0006881
HP:0002240,Hepatomegaly,Very frequent (99-80%),GARD:0006881
HP:0002716,Lymphadenopathy,Very frequent (99-80%),GARD:0006881
HP:0004311,Abnormal macrophage morphology,Very frequent (99-80%),GARD:0006881
HP:0011830,Abnormality of oral mucosa,Very frequent (99-80%),GARD:0006881
HP:0012384,Rhinitis,Very frequent (99-80%),GARD:0006881
HP:0030166,Night sweats,Very frequent (99-80%),GARD:0006881
HP:0200034,Papule,Very frequent (99-80%),GARD:0006881
HP:0200035,Skin plaque,Very frequent (99-80%),GARD:0006881
HP:0200042,Skin ulcer,Very frequent (99-80%),GARD:0006881
HP:0000980,Pallor,Frequent (79-30%),GARD:0006881
HP:0001824,Weight loss,Frequent (79-30%),GARD:0006881
HP:0001903,Anemia,Frequent (79-30%),GARD:0006881
HP:0002829,Arthralgia,Frequent (79-30%),GARD:0006881
HP:0002910,Elevated hepatic transaminase,Frequent (79-30%),GARD:0006881
HP:0003073,Hypoalbuminemia,Frequent (79-30%),GARD:0006881
HP:0010702,Increased antibody level in blood,Frequent (79-30%),GARD:0006881
HP:0001873,Thrombocytopenia,Occasional (29-5%),GARD:0006881
HP:0001882,Leukopenia,Occasional (29-5%),GARD:0006881
HP:0002039,Anorexia,Occasional (29-5%),GARD:0006881
HP:0012378,Fatigue,Occasional (29-5%),GARD:0006881
HP:0000086,Ectopic kidney,Occasional (29-5%),GARD:0006288
HP:0000175,Cleft palate,Occasional (29-5%),GARD:0006288
HP:0000232,Everted lower lip vermilion,Occasional (29-5%),GARD:0006288
HP:0000252,Microcephaly,Occasional (29-5%),GARD:0006288
HP:0000324,Facial asymmetry,Occasional (29-5%),GARD:0006288
HP:0000347,Micrognathia,Occasional (29-5%),GARD:0006288
HP:0000365,Hearing impairment,Occasional (29-5%),GARD:0006288
HP:0000384,Preauricular skin tag,Occasional (29-5%),GARD:0006288
HP:0000402,Stenosis of the external auditory canal,Occasional (29-5%),GARD:0006288
HP:0000407,Sensorineural hearing impairment,Frequent (79-30%),GARD:0006288
HP:0000431,Wide nasal bridge,Occasional (29-5%),GARD:0006288
HP:0000463,Anteverted nares,Frequent (79-30%),GARD:0006288
HP:0000465,Webbed neck,Occasional (29-5%),GARD:0006288
HP:0000470,Short neck,Occasional (29-5%),GARD:0006288
HP:0000482,Microcornea,Occasional (29-5%),GARD:0006288
HP:0000486,Strabismus,Very frequent (99-80%),GARD:0006288
HP:0000490,Deeply set eye,Frequent (79-30%),GARD:0006288
HP:0000496,Abnormality of eye movement,Very frequent (99-80%),GARD:0006288
HP:0000508,Ptosis,Occasional (29-5%),GARD:0006288
HP:0000526,Aniridia,Occasional (29-5%),GARD:0006288
HP:0000567,Chorioretinal coloboma,Occasional (29-5%),GARD:0006288
HP:0000581,Blepharophimosis,Frequent (79-30%),GARD:0006288
HP:0000612,Iris coloboma,Occasional (29-5%),GARD:0006288
HP:0000615,Abnormality of the pupil,Occasional (29-5%),GARD:0006288
HP:0000639,Nystagmus,Occasional (29-5%),GARD:0006288
HP:0000643,Blepharospasm,Occasional (29-5%),GARD:0006288
HP:0000646,Amblyopia,Occasional (29-5%),GARD:0006288
HP:0001053,Hypopigmented skin patches,Occasional (29-5%),GARD:0006288
HP:0001156,Brachydactyly,Occasional (29-5%),GARD:0006288
HP:0001177,Preaxial hand polydactyly,Occasional (29-5%),GARD:0006288
HP:0001199,Triphalangeal thumb,Occasional (29-5%),GARD:0006288
HP:0001250,Seizures,Occasional (29-5%),GARD:0006288
HP:0001263,Global developmental delay,Occasional (29-5%),GARD:0006288
HP:0001357,Plagiocephaly,Occasional (29-5%),GARD:0006288
HP:0001762,Talipes equinovarus,Occasional (29-5%),GARD:0006288
HP:0002162,Low posterior hairline,Frequent (79-30%),GARD:0006288
HP:0002564,Malformation of the heart and great vessels,Occasional (29-5%),GARD:0006288
HP:0002984,Hypoplasia of the radius,Occasional (29-5%),GARD:0006288
HP:0003202,Skeletal muscle atrophy,Occasional (29-5%),GARD:0006288
HP:0003298,Spina bifida occulta,Occasional (29-5%),GARD:0006288
HP:0003312,Abnormal form of the vertebral bodies,Occasional (29-5%),GARD:0006288
HP:0003974,Absent radius,Occasional (29-5%),GARD:0006288
HP:0005640,Abnormal vertebral segmentation and fusion,Frequent (79-30%),GARD:0006288
HP:0007400,Irregular hyperpigmentation,Occasional (29-5%),GARD:0006288
HP:0007766,Optic disc hypoplasia,Occasional (29-5%),GARD:0006288
HP:0007818,Central heterochromia,Occasional (29-5%),GARD:0006288
HP:0007990,Hypoplastic iris stroma,Occasional (29-5%),GARD:0006288
HP:0008572,External ear malformation,Occasional (29-5%),GARD:0006288
HP:0009601,Aplasia/Hypoplasia of the thumb,Occasional (29-5%),GARD:0006288
HP:0011365,Patchy hypopigmentation of hair,Occasional (29-5%),GARD:0006288
HP:0011386,Narrow internal auditory canal,Occasional (29-5%),GARD:0006288
HP:0012246,Oculomotor nerve palsy,Very frequent (99-80%),GARD:0006288
HP:0012385,Camptodactyly,Occasional (29-5%),GARD:0006288
HP:0012732,Anorectal anomaly,Occasional (29-5%),GARD:0006288
HP:0012745,Short palpebral fissure,Very frequent (99-80%),GARD:0006288
HP:0000825,Hyperinsulinemic hypoglycemia,Very frequent (99-80%),GARD:0003947
HP:0001943,Hypoglycemia,Very frequent (99-80%),GARD:0003947
HP:0004510,Pancreatic islet-cell hyperplasia,Very frequent (99-80%),GARD:0003947
HP:0006274,Reduced pancreatic beta cells,Very frequent (99-80%),GARD:0003947
HP:0001636,Tetralogy of Fallot,Very frequent (99-80%),GARD:0008189
HP:0001643,Patent ductus arteriosus,Frequent (79-30%),GARD:0008189
HP:0001669,Transposition of the great arteries,Very frequent (99-80%),GARD:0008189
HP:0001679,Abnormal aortic morphology,Frequent (79-30%),GARD:0008189
HP:0004414,Abnormality of the pulmonary artery,Frequent (79-30%),GARD:0008189
HP:0004935,Pulmonary artery atresia,Frequent (79-30%),GARD:0008189
HP:0012303,Abnormality of the aortic arch,Frequent (79-30%),GARD:0008189
HP:0010997,Chromosomal breakage induced by ionizing radiation,Very frequent (99-80%),GARD:0007015
HP:0011133,Increased sensitivity to ionizing radiation,Very frequent (99-80%),GARD:0007015
HP:0100009,Intracranial meningioma,Very frequent (99-80%),GARD:0007015
HP:0000044,Hypogonadotrophic hypogonadism,Frequent (79-30%),GARD:0007015
HP:0000141,Amenorrhea,Frequent (79-30%),GARD:0007015
HP:0000802,Impotence,Frequent (79-30%),GARD:0007015
HP:0000870,Prolactin excess,Frequent (79-30%),GARD:0007015
HP:0001250,Seizures,Frequent (79-30%),GARD:0007015
HP:0002017,Nausea and vomiting,Frequent (79-30%),GARD:0007015
HP:0002315,Headache,Frequent (79-30%),GARD:0007015
HP:0002920,Decreased circulating ACTH level,Frequent (79-30%),GARD:0007015
HP:0007359,Focal-onset seizure,Frequent (79-30%),GARD:0007015
HP:0008163,Decreased circulating cortisol level,Frequent (79-30%),GARD:0007015
HP:0008214,Decreased serum estradiol,Frequent (79-30%),GARD:0007015
HP:0008230,Decreased testosterone in males,Frequent (79-30%),GARD:0007015
HP:0008240,Secondary growth hormone deficiency,Frequent (79-30%),GARD:0007015
HP:0008245,Pituitary hypothyroidism,Frequent (79-30%),GARD:0007015
HP:0012658,Abnormal brain FDG positron emission tomography,Frequent (79-30%),GARD:0007015
HP:0012691,Focal T2 hypointense thalamic lesion,Frequent (79-30%),GARD:0007015
HP:0030341,Decreased circulating follicle stimulating hormone level,Frequent (79-30%),GARD:0007015
HP:0030344,Decreased circulating luteinizing hormone level,Frequent (79-30%),GARD:0007015
HP:0030521,Bitemporal hemianopia,Frequent (79-30%),GARD:0007015
HP:0000238,Hydrocephalus,Occasional (29-5%),GARD:0007015
HP:0000602,Ophthalmoplegia,Occasional (29-5%),GARD:0007015
HP:0001067,Neurofibromas,Occasional (29-5%),GARD:0007015
HP:0001085,Papilledema,Occasional (29-5%),GARD:0007015
HP:0001251,Ataxia,Occasional (29-5%),GARD:0007015
HP:0001269,Hemiparesis,Occasional (29-5%),GARD:0007015
HP:0001317,Abnormal cerebellum morphology,Occasional (29-5%),GARD:0007015
HP:0001513,Obesity,Occasional (29-5%),GARD:0007015
HP:0002354,Memory impairment,Occasional (29-5%),GARD:0007015
HP:0002355,Difficulty walking,Occasional (29-5%),GARD:0007015
HP:0002516,Increased intracranial pressure,Occasional (29-5%),GARD:0007015
HP:0003484,Upper limb muscle weakness,Occasional (29-5%),GARD:0007015
HP:0004302,Functional motor deficit,Occasional (29-5%),GARD:0007015
HP:0004408,Abnormality of the sense of smell,Occasional (29-5%),GARD:0007015
HP:0006824,Cranial nerve paralysis,Occasional (29-5%),GARD:0007015
HP:0007340,Lower limb muscle weakness,Occasional (29-5%),GARD:0007015
HP:0007715,Weak extraocular muscles,Occasional (29-5%),GARD:0007015
HP:0007924,Slow decrease in visual acuity,Occasional (29-5%),GARD:0007015
HP:0008202,Prolactin deficiency,Occasional (29-5%),GARD:0007015
HP:0008237,Hypothalamic hypothyroidism,Occasional (29-5%),GARD:0007015
HP:0010628,Facial palsy,Occasional (29-5%),GARD:0007015
HP:0011442,Abnormality of central motor function,Occasional (29-5%),GARD:0007015
HP:0011730,Abnormality of central sensory function,Occasional (29-5%),GARD:0007015
HP:0011750,Neoplasm of the anterior pituitary,Occasional (29-5%),GARD:0007015
HP:0012246,Oculomotor nerve palsy,Occasional (29-5%),GARD:0007015
HP:0012285,Abnormal hypothalamus physiology,Occasional (29-5%),GARD:0007015
HP:0012505,Enlarged pituitary gland,Occasional (29-5%),GARD:0007015
HP:0030532,Visual acuity test abnormality,Occasional (29-5%),GARD:0007015
HP:0030591,Abnormal kinetic perimetry test,Occasional (29-5%),GARD:0007015
HP:0100010,Spinal meningioma,Occasional (29-5%),GARD:0007015
HP:0100543,Cognitive impairment,Occasional (29-5%),GARD:0007015
HP:0100661,Trigeminal neuralgia,Occasional (29-5%),GARD:0007015
HP:0000020,Urinary incontinence,Very rare (<4-1%),GARD:0007015
HP:0000360,Tinnitus,Very rare (<4-1%),GARD:0007015
HP:0000520,Proptosis,Very rare (<4-1%),GARD:0007015
HP:0000618,Blindness,Very rare (<4-1%),GARD:0007015
HP:0000712,Emotional lability,Very rare (<4-1%),GARD:0007015
HP:0001262,Excessive daytime somnolence,Very rare (<4-1%),GARD:0007015
HP:0001279,Syncope,Very rare (<4-1%),GARD:0007015
HP:0001342,Cerebral hemorrhage,Very rare (<4-1%),GARD:0007015
HP:0002167,Neurological speech impairment,Very rare (<4-1%),GARD:0007015
HP:0002512,Brain stem compression,Very rare (<4-1%),GARD:0007015
HP:0003418,Back pain,Very rare (<4-1%),GARD:0007015
HP:0006520,Progressive pulmonary function impairment,Very rare (<4-1%),GARD:0007015
HP:0008069,Neoplasm of the skin,Very rare (<4-1%),GARD:0007015
HP:0010534,Transient global amnesia,Very rare (<4-1%),GARD:0007015
HP:0010828,Hemifacial spasm,Very rare (<4-1%),GARD:0007015
HP:0011752,Neoplasm of the posterior pituitary,Very rare (<4-1%),GARD:0007015
HP:0030766,Ear pain,Very rare (<4-1%),GARD:0007015
HP:0030878,Abnormality on pulmonary function testing,Very rare (<4-1%),GARD:0007015
HP:0045026,Abnormality of the mediastinum,Very rare (<4-1%),GARD:0007015
HP:0100648,Neoplasm of the tongue,Very rare (<4-1%),GARD:0007015
HP:0000431,Wide nasal bridge,Very frequent (99-80%),GARD:0003224
HP:0000944,Abnormality of the metaphysis,Very frequent (99-80%),GARD:0003224
HP:0001156,Brachydactyly,Very frequent (99-80%),GARD:0003224
HP:0001191,Abnormality of the carpal bones,Very frequent (99-80%),GARD:0003224
HP:0001387,Joint stiffness,Very frequent (99-80%),GARD:0003224
HP:0001804,Hypoplastic fingernail,Very frequent (99-80%),GARD:0003224
HP:0002644,Abnormality of pelvic girdle bone morphology,Very frequent (99-80%),GARD:0003224
HP:0002648,Abnormality of calvarial morphology,Frequent (79-30%),GARD:0003224
HP:0002818,Abnormality of the radius,Very frequent (99-80%),GARD:0003224
HP:0002823,Abnormality of femur morphology,Very frequent (99-80%),GARD:0003224
HP:0002857,Genu valgum,Frequent (79-30%),GARD:0003224
HP:0002970,Genu varum,Very frequent (99-80%),GARD:0003224
HP:0002982,Tibial bowing,Very frequent (99-80%),GARD:0003224
HP:0002983,Micromelia,Very frequent (99-80%),GARD:0003224
HP:0002984,Hypoplasia of the radius,Very frequent (99-80%),GARD:0003224
HP:0002986,Radial bowing,Very frequent (99-80%),GARD:0003224
HP:0002992,Abnormality of tibia morphology,Very frequent (99-80%),GARD:0003224
HP:0002997,Abnormality of the ulna,Very frequent (99-80%),GARD:0003224
HP:0003022,Hypoplasia of the ulna,Very frequent (99-80%),GARD:0003224
HP:0003027,Mesomelia,Very frequent (99-80%),GARD:0003224
HP:0003031,Ulnar bowing,Very frequent (99-80%),GARD:0003224
HP:0003042,Elbow dislocation,Frequent (79-30%),GARD:0003224
HP:0003063,Abnormality of the humerus,Very frequent (99-80%),GARD:0003224
HP:0003067,Madelung deformity,Very frequent (99-80%),GARD:0003224
HP:0003272,Abnormality of the hip bone,Very frequent (99-80%),GARD:0003224
HP:0004209,Clinodactyly of the 5th finger,Very frequent (99-80%),GARD:0003224
HP:0005019,Diaphyseal thickening,Very frequent (99-80%),GARD:0003224
HP:0005280,Depressed nasal bridge,Very frequent (99-80%),GARD:0003224
HP:0005736,Short tibia,Very frequent (99-80%),GARD:0003224
HP:0005930,Abnormality of epiphysis morphology,Very frequent (99-80%),GARD:0003224
HP:0006248,Limited wrist movement,Very frequent (99-80%),GARD:0003224
HP:0006443,Patellar aplasia,Very frequent (99-80%),GARD:0003224
HP:0006459,Dorsal subluxation of ulna,Very frequent (99-80%),GARD:0003224
HP:0008873,Disproportionate short-limb short stature,Very frequent (99-80%),GARD:0003224
HP:0010579,Cone-shaped epiphysis,Very frequent (99-80%),GARD:0003224
HP:0010624,Aplastic/hypoplastic toenail,Very frequent (99-80%),GARD:0003224
HP:0100777,Exostoses,Very frequent (99-80%),GARD:0003224
HP:0002900,Hypokalemia,Very frequent (99-80%),GARD:0008547
HP:0001324,Muscle weakness,Frequent (79-30%),GARD:0008547
HP:0001508,Failure to thrive,Frequent (79-30%),GARD:0008547
HP:0001657,Prolonged QT interval,Frequent (79-30%),GARD:0008547
HP:0002027,Abdominal pain,Frequent (79-30%),GARD:0008547
HP:0002632,Low-to-normal blood pressure,Frequent (79-30%),GARD:0008547
HP:0002917,Hypomagnesemia,Frequent (79-30%),GARD:0008547
HP:0000017,Nocturia,Occasional (29-5%),GARD:0008547
HP:0000093,Proteinuria,Occasional (29-5%),GARD:0008547
HP:0000128,Renal potassium wasting,Occasional (29-5%),GARD:0008547
HP:0000805,Enuresis,Occasional (29-5%),GARD:0008547
HP:0000823,Delayed puberty,Occasional (29-5%),GARD:0008547
HP:0000833,Glucose intolerance,Occasional (29-5%),GARD:0008547
HP:0000855,Insulin resistance,Occasional (29-5%),GARD:0008547
HP:0002017,Nausea and vomiting,Occasional (29-5%),GARD:0008547
HP:0002901,Hypocalcemia,Occasional (29-5%),GARD:0008547
HP:0002918,Hypermagnesemia,Occasional (29-5%),GARD:0008547
HP:0003394,Muscle cramps,Occasional (29-5%),GARD:0008547
HP:0030083,Salt craving,Occasional (29-5%),GARD:0008547
HP:0200114,Metabolic alkalosis,Occasional (29-5%),GARD:0008547
HP:0000020,Urinary incontinence,Very rare (<4-1%),GARD:0008547
HP:0000097,Focal segmental glomerulosclerosis,Very rare (<4-1%),GARD:0008547
HP:0000360,Tinnitus,Very rare (<4-1%),GARD:0008547
HP:0000622,Blurred vision,Very rare (<4-1%),GARD:0008547
HP:0000872,Hashimoto thyroiditis,Very rare (<4-1%),GARD:0008547
HP:0000934,Chondrocalcinosis,Very rare (<4-1%),GARD:0008547
HP:0000975,Hyperhidrosis,Very rare (<4-1%),GARD:0008547
HP:0001279,Syncope,Very rare (<4-1%),GARD:0008547
HP:0001663,Ventricular fibrillation,Very rare (<4-1%),GARD:0008547
HP:0001698,Pericardial effusion,Very rare (<4-1%),GARD:0008547
HP:0001891,Iron deficiency anemia,Very rare (<4-1%),GARD:0008547
HP:0001947,Renal tubular acidosis,Very rare (<4-1%),GARD:0008547
HP:0001953,Diabetic ketoacidosis,Very rare (<4-1%),GARD:0008547
HP:0001959,Polydipsia,Very rare (<4-1%),GARD:0008547
HP:0001962,Palpitations,Very rare (<4-1%),GARD:0008547
HP:0001970,Tubulointerstitial nephritis,Very rare (<4-1%),GARD:0008547
HP:0001994,Renal Fanconi syndrome,Very rare (<4-1%),GARD:0008547
HP:0001997,Gout,Very rare (<4-1%),GARD:0008547
